product_id,listing_price,sale_price,discount,revenue
EE4599,79.99,79.99,0.00,5615.30
EF9866,129.99,129.99,0.00,16612.72
EF9908,99.99,99.99,0.00,11158.88
CM6031,49.99,49.99,0.00,8008.40
CM6012,47.99,47.99,0.00,3023.37
EF9926,149.99,149.99,0.00,5669.62
CM6013,47.99,47.99,0.00,604.67
D96931,149.99,74.99,0.50,7828.96
BB3218,99.99,40.00,0.60,6624.00
EH1875,55.99,55.99,0.00,5543.01
CM6032,49.99,49.99,0.00,7918.42
EG0691,179.99,179.99,0.00,8423.53
G28220,119.99,71.99,0.40,5442.44
FW0525,199.99,199.99,0.00,17279.14
G26934,129.99,77.99,0.40,9545.98
EF3509,99.99,99.99,0.00,7739.23
EF3503,109.99,109.99,0.00,9305.15
EF3505,69.99,69.99,0.00,3779.46
CM6008,39.99,39.99,0.00,6262.43
BC0980,79.99,79.99,0.00,863.89
EF9924,149.99,149.99,0.00,24028.40
CJ1646-600,0.00,74.95,0.00,0.00
CT4328-101,0.00,74.95,0.00,0.00
CI3482-200,0.00,99.95,0.00,0.00
CD0479-200,0.00,99.95,0.00,0.00
CZ6156-101,0.00,99.95,0.00,0.00
CJ6314-146,0.00,99.95,0.00,0.00
CI0808-100,0.00,59.95,0.00,0.00
CJ0861-017,0.00,99.95,0.00,179.91
AT8242-009,0.00,159.95,0.00,4030.74
CK2595-500,0.00,149.95,0.00,539.82
CD0490-104,0.00,99.95,0.00,1619.19
315115-112,0.00,74.95,0.00,9038.97
AV5186-101,0.00,104.95,0.00,0.00
CJ0860-668,0.00,79.95,0.00,0.00
AJ6910-009,0.00,169.95,0.00,14683.68
BQ7043-668,0.00,99.95,0.00,6116.94
CK2608-100,0.00,149.95,0.00,0.00
921733-104,0.00,169.95,0.00,4894.56
CJ1379-001,0.00,79.95,0.00,0.00
CT1726-100,0.00,54.95,0.00,0.00
CT4525-001,0.00,159.95,0.00,0.00
923112-001,79.95,55.97,0.00,604.48
BQ3381-600,0.00,149.95,0.00,539.82
AO2982-076,0.00,109.95,0.00,4354.02
CJ0277-002,0.00,119.95,0.00,0.00
AQ2730-009,,,,
CT1030-100,0.00,99.95,0.00,0.00
CK9671-001,0.00,189.95,0.00,341.91
BQ4632-602,0.00,24.95,0.00,179.64
CJ0280-001,0.00,119.95,0.00,0.00
AR6374-402,0.00,19.95,0.00,179.55
CU5646-001,0.00,169.95,0.00,305.91
AR4543-013,0.00,59.95,0.00,755.37
CI3707-100,159.95,119.97,0.00,0.00
CQ9500-100,0.00,139.95,0.00,0.00
CJ1642-002,0.00,89.95,0.00,0.00
CD0888-002,0.00,75.95,0.00,410.13
CI3868-001,0.00,159.95,0.00,0.00
CJ0636-100,0.00,89.95,0.00,161.91
852542-087,0.00,99.95,0.00,2338.83
CK2351-601,0.00,79.95,0.00,1007.37
BV0657-400,0.00,64.95,0.00,350.73
AT8000-104,0.00,54.95,0.00,0.00
554724-066,0.00,99.95,0.00,10974.51
CJ0619-100,0.00,129.95,0.00,0.00
CJ0592-001,0.00,169.95,0.00,0.00
CT3867-001,0.00,119.95,0.00,0.00
CJ0267-001,0.00,109.95,0.00,0.00
AT7998-104,0.00,54.95,0.00,0.00
AT7898-104,0.00,229.95,0.00,0.00
CD5086-500,0.00,89.95,0.00,0.00
CJ0625-700,0.00,159.95,0.00,0.00
CT4352-104,0.00,99.95,0.00,0.00
CD3002-103,0.00,109.95,0.00,395.82
CD3460-010,0.00,99.95,0.00,5577.21
CD3395-006,0.00,119.95,0.00,431.82
CQ6569-001,159.95,111.97,0.00,0.00
AT7997-606,0.00,49.95,0.00,0.00
CI3708-700,0.00,149.95,0.00,269.91
CT1104-700,0.00,109.95,0.00,0.00
CD5007-102,0.00,139.95,0.00,503.82
AT7995-104,0.00,79.95,0.00,0.00
BV9977-101,0.00,119.95,0.00,0.00
CD0200-003,0.00,69.95,0.00,125.91
BQ3177-100,0.00,169.95,0.00,14377.77
DA4155-400,0.00,169.95,0.00,0.00
CJ0773-010,0.00,79.95,0.00,0.00
CQ0912-100,0.00,119.95,0.00,431.82
CT1099-093,0.00,249.95,0.00,0.00
CI1718-001,139.95,83.97,0.00,302.29
CD0490-101,0.00,99.95,0.00,1619.19
AT7980-606,0.00,59.95,0.00,0.00
BQ3202-011,0.00,79.95,0.00,1151.28
CD0113-400,0.00,149.95,0.00,269.91
CQ2344-100,0.00,119.95,0.00,0.00
AO4971-700,129.95,77.97,0.00,4631.42
AV2605-101,99.95,59.97,0.00,2914.54
AA1625-009,0.00,87.95,0.00,1424.79
CK3022-005,,,,
AO7351-104,0.00,79.95,0.00,431.73
AJ9515-001,0.00,69.95,0.00,0.00
AO2434-101,0.00,149.95,0.00,0.00
CJ0861-010,0.00,99.95,0.00,179.91
AT1198-401,0.00,79.95,0.00,0.00
AT7996-606,0.00,74.95,0.00,0.00
CK2772-101,0.00,109.95,0.00,0.00
AQ7477-009,0.00,99.95,0.00,1979.01
AQ5707-001,109.95,76.97,0.00,1385.46
BV4584-001,169.95,135.97,0.00,489.49
CD6721-808,0.00,229.95,0.00,0.00
AO0566-606,0.00,74.95,0.00,674.55
AT5410-003,99.95,69.97,0.00,251.89
BV6348-300,0.00,159.95,0.00,5758.20
CI3703-401,119.95,95.97,0.00,0.00
AT7946-414,0.00,84.95,0.00,305.82
BQ5401-001,159.95,111.97,0.00,2418.55
BV7725-500,79.95,47.97,0.00,259.04
CU7623-002,0.00,169.95,0.00,611.82
CK5669-400,159.95,111.97,0.00,0.00
704939-103,0.00,69.95,0.00,1007.28
CD5050-400,0.00,169.95,0.00,1529.55
CK5836-100,109.95,87.97,0.00,158.35
CI1396-600,0.00,79.95,0.00,143.91
CD0916-001,0.00,119.95,0.00,215.91
BV1507-001,109.95,65.97,0.00,593.73
BQ6623-070,159.95,127.97,0.00,4146.23
CD4156-606,0.00,84.95,0.00,0.00
CI3831-200,109.95,65.97,0.00,118.75
AO1741-003,119.95,83.97,0.00,453.44
AH8050-100,0.00,139.95,0.00,20404.71
CD4159-606,0.00,59.95,0.00,0.00
CK4363-100,0.00,75.95,0.00,820.26
CN8490-100,0.00,99.95,0.00,539.73
CI9921-001,0.00,79.95,0.00,0.00
AO3269-717,84.95,59.47,0.00,321.14
CI9367-301,0.00,79.95,0.00,287.82
AT7960-104,0.00,79.95,0.00,0.00
AT8179-100,159.95,95.97,0.00,1209.22
AV3866-001,0.00,169.95,0.00,305.91
AH1015-010,99.95,69.97,0.00,3148.65
AT5293-004,0.00,209.95,0.00,2645.37
AT7949-606,0.00,59.95,0.00,0.00
AT6395-002,149.95,104.97,0.00,1133.68
CK6357-005,0.00,69.95,0.00,1510.92
AV5555-001,109.95,87.97,0.00,1425.11
310805-137,0.00,159.95,0.00,64203.93
130690-017,0.00,159.95,0.00,6909.84
CT1264-101,0.00,129.95,0.00,233.91
CK5668-600,119.95,83.97,0.00,0.00
BQ5427-401,0.00,89.95,0.00,0.00
AQ7497-300,0.00,79.95,0.00,431.73
CT4526-100,,,,
AH7378-801,49.95,39.97,0.00,0.00
CJ0404-001,0.00,149.95,0.00,0.00
CI3871-300,0.00,159.95,0.00,1439.55
BQ2728-012,0.00,119.95,0.00,3670.47
CT3110-400,0.00,54.95,0.00,0.00
CJ0270-601,0.00,79.95,0.00,0.00
CT8919-700,0.00,139.95,0.00,503.82
CT1020-001,0.00,99.95,0.00,0.00
CD5082-001,0.00,89.95,0.00,323.82
BV5739-500,109.95,76.97,0.00,415.64
CW4286-100,0.00,119.95,0.00,0.00
CD0887-201,0.00,79.95,0.00,431.73
CD5028-900,0.00,109.95,0.00,0.00
AJ6900-102,0.00,169.95,0.00,15295.50
CI9842-500,0.00,99.95,0.00,359.82
CI0919-100,0.00,89.95,0.00,3238.20
CK7200-800,0.00,109.95,0.00,0.00
487754-303,0.00,79.95,0.00,2446.47
AH7249-118,89.95,71.97,0.00,129.55
CJ9684-001,159.95,111.97,0.00,403.09
AO0354-108,0.00,69.95,0.00,1007.28
AT2863-100,0.00,159.95,0.00,15547.14
832528-001,0.00,15.95,0.00,172.26
CD4371-001,0.00,139.95,0.00,17129.88
AQ8830-016,189.95,151.97,0.00,4650.28
AO9819-001,119.95,96.37,0.00,4683.58
AR3863-101,0.00,129.95,0.00,0.00
CI3706-100,159.95,119.97,0.00,0.00
AT1369-103,0.00,79.95,0.00,0.00
AQ1189-009,0.00,109.95,0.00,6135.21
CU5133-600,169.95,135.97,0.00,1713.22
CK9670-100,0.00,189.95,0.00,0.00
CI5546-100,0.00,64.95,0.00,233.82
BQ6826-003,0.00,89.95,0.00,647.64
CU0814-102,0.00,99.95,0.00,179.91
AV4789-104,89.95,71.97,0.00,906.82
CJ3312-001,0.00,129.95,0.00,233.91
AR6631-004,159.95,127.97,0.00,5528.30
BQ6166-003,119.95,71.97,0.00,4015.93
CQ0492-001,0.00,109.95,0.00,395.82
918193-700,0.00,134.95,0.00,4858.20
AQ0926-001,0.00,129.95,0.00,0.00
AQ7489-008,0.00,79.95,0.00,2014.74
CD7070-009,0.00,149.95,0.00,4048.65
AH7857-009,0.00,119.95,0.00,4965.93
CT5229-001,0.00,159.95,0.00,0.00
CJ1300-401,74.95,52.47,0.00,0.00
880848-005,0.00,144.95,0.00,27395.55
AT8240-003,0.00,139.95,0.00,7557.30
942851-002,0.00,109.95,0.00,12072.51
AR5677-200,0.00,109.95,0.00,2374.92
CI9949-001,,,,
AJ6959-717,59.95,44.97,0.00,80.95
415445-102,0.00,52.95,0.00,8959.14
BQ5422-200,0.00,99.95,0.00,5397.30
AT7975-606,0.00,84.95,0.00,152.91
553558-125,0.00,89.95,0.00,5504.94
AQ0925-002,0.00,169.95,0.00,0.00
CD6404-800,79.95,47.97,0.00,0.00
AQ4176-049,0.00,219.95,0.00,1583.64
CT3632-001,0.00,79.95,0.00,0.00
CK2718-003,0.00,189.95,0.00,3419.10
AO2924-401,159.95,127.97,0.00,14281.45
AR4229-003,0.00,129.95,0.00,4210.38
AQ8306-407,99.95,79.97,0.00,3310.76
CD0881-104,0.00,99.95,0.00,1619.19
CT5342-007,0.00,189.95,0.00,3761.01
CI3705-600,139.95,111.97,0.00,0.00
AQ7878-003,0.00,79.95,0.00,143.91
AO0570-810,74.95,52.47,0.00,0.00
CT5528-001,149.95,89.97,0.00,0.00
CD7288-001,79.95,63.97,0.00,115.15
BQ5435-703,0.00,89.95,0.00,0.00
BV0612-001,0.00,99.95,0.00,719.64
CD2182-001,179.95,143.97,0.00,1036.58
133000-106,0.00,119.95,0.00,0.00
CJ0579-400,0.00,149.95,0.00,0.00
BV0417-401,129.95,77.97,0.00,1684.15
AQ2203-003,0.00,99.95,0.00,4137.93
BV5502-600,0.00,169.95,0.00,305.91
CD7005-001,0.00,159.95,0.00,287.91
CD2803-001,0.00,39.95,0.00,71.91
CJ6971-001,169.95,135.97,0.00,734.24
AJ7695-100,0.00,149.95,0.00,0.00
640744-016,169.95,101.97,0.00,1651.91
AQ2568-100,99.95,59.97,0.00,1403.30
CT2007-100,0.00,99.95,0.00,179.91
CI3866-100,0.00,129.95,0.00,0.00
CU8861-460,0.00,119.95,0.00,0.00
AT6107-606,0.00,44.95,0.00,0.00
CJ0219-400,0.00,109.95,0.00,395.82
BQ5615-002,159.95,111.97,0.00,201.55
BQ3448-400,0.00,89.95,0.00,323.82
BV6344-001,129.95,77.97,0.00,2666.57
CQ6639-001,0.00,159.95,0.00,0.00
AO2132-401,79.95,55.97,0.00,503.73
CD4363-103,0.00,109.95,0.00,989.55
CI3794-600,139.95,111.97,0.00,1007.73
CK4126-001,139.95,83.97,0.00,0.00
CQ3317-001,0.00,99.95,0.00,0.00
AA8030-108,0.00,149.95,0.00,3508.83
AO3622-006,0.00,19.95,0.00,0.00
AT7967-104,0.00,54.95,0.00,0.00
343881-412,0.00,24.95,0.00,538.92
AQ4312-107,89.95,53.97,0.00,2234.36
CD0188-101,0.00,79.95,0.00,0.00
AA7406-006,79.95,63.97,0.00,690.88
CD0917-300,119.95,71.97,0.00,647.73
CI2666-400,99.95,79.97,0.00,1583.41
AT5301-003,0.00,129.95,0.00,467.82
CD2153-001,0.00,109.95,0.00,197.91
AT7324-001,79.95,63.97,0.00,115.15
CJ0710-004,0.00,79.95,0.00,0.00
CK1069-001,0.00,54.95,0.00,0.00
CT3509-001,0.00,79.95,0.00,0.00
CD0191-009,0.00,64.95,0.00,0.00
AT3378-471,0.00,89.95,0.00,809.55
CD6105-007,0.00,104.95,0.00,0.00
CD4373-001,0.00,109.95,0.00,593.73
CD4173-606,0.00,59.95,0.00,0.00
AV1201-600,0.00,119.95,0.00,647.73
AV6337-003,0.00,94.95,0.00,683.64
CN6928-300,0.00,159.95,0.00,1151.64
CD4372-004,0.00,139.95,0.00,7305.39
AT5292-606,0.00,64.95,0.00,116.91
AQ2456-007,0.00,84.95,0.00,458.73
CJ0217-001,0.00,69.95,0.00,0.00
315122-001,0.00,72.95,0.00,10242.18
CK0980-002,0.00,59.95,0.00,0.00
AR4225-003,119.95,95.97,0.00,1036.48
CT3890-101,0.00,79.95,0.00,0.00
AT7999-414,49.95,34.97,0.00,0.00
CD4161-606,0.00,229.95,0.00,413.91
CD2189-002,99.95,69.97,0.00,251.89
CD6615-100,0.00,139.95,0.00,251.91
AO2605-600,0.00,149.95,0.00,0.00
864348-019,79.95,63.97,0.00,230.29
BQ5808-100,199.95,159.97,0.00,0.00
CN5501-046,0.00,139.95,0.00,0.00
BQ5102-400,109.95,65.97,0.00,237.49
CJ0588-001,0.00,149.95,0.00,0.00
BV7774-100,89.95,62.97,0.00,0.00
CI1694-300,139.95,111.97,0.00,201.55
631261-035,0.00,27.95,0.00,251.55
BQ4630-500,109.95,87.97,0.00,1583.46
AT6099-606,0.00,64.95,0.00,116.91
AT5269-606,0.00,74.95,0.00,0.00
CN7664-800,0.00,109.95,0.00,197.91
CD4962-001,0.00,99.95,0.00,179.91
AO4568-600,0.00,199.95,0.00,16195.95
705265-006,,,,
CJ0266-001,0.00,109.95,0.00,0.00
AA1636-406,99.95,69.97,0.00,1259.46
BQ5190-101,69.95,48.97,0.00,88.15
CT2692-002,0.00,139.95,0.00,3526.74
AO0577-717,49.95,34.97,0.00,0.00
CU3005-171,0.00,99.95,0.00,0.00
AA8018-101,0.00,119.95,0.00,2159.10
AV6243-400,0.00,139.95,0.00,503.82
CT2535-001,149.95,89.97,0.00,0.00
BQ5430-401,89.95,62.97,0.00,0.00
AQ0927-100,0.00,129.95,0.00,0.00
AQ4126-100,159.95,127.97,0.00,460.69
918194-003,69.95,55.97,0.00,604.48
AO0578-717,49.95,34.97,0.00,0.00
CK0986-002,29.95,20.97,0.00,0.00
BQ5469-703,0.00,249.95,0.00,449.91
CT5063-100,0.00,189.95,0.00,0.00
488161-602,0.00,15.95,0.00,143.55
528895-003,169.95,118.97,0.00,5353.65
CD4570-300,0.00,149.95,0.00,809.73
BQ3203-007,79.95,63.97,0.00,2072.63
CU3013-070,0.00,159.95,0.00,0.00
CD6720-808,0.00,219.95,0.00,0.00
CJ5472-900,0.00,159.95,0.00,287.91
315123-111,0.00,75.95,0.00,1777.23
849559-004,0.00,159.95,0.00,20441.61
AO3095-100,0.00,119.95,0.00,431.82
AR8836-009,0.00,49.95,0.00,0.00
CT5062-100,0.00,109.95,0.00,0.00
CN2408-001,0.00,169.95,0.00,917.73
414571-030,0.00,159.95,0.00,9788.94
CJ2586-100,79.95,47.97,0.00,777.11
BQ5240-200,129.95,90.97,0.00,654.98
CI1504-100,169.95,135.97,0.00,0.00
CK2630-700,129.95,90.97,0.00,2947.43
CD5029-001,0.00,109.95,0.00,197.91
CD0189-001,0.00,44.95,0.00,0.00
CK1195-101,0.00,129.95,0.00,233.91
CJ1292-401,74.95,52.47,0.00,0.00
BQ8928-011,129.95,103.97,0.00,13474.51
BV5841-800,0.00,159.95,0.00,287.91
CD4387-100,0.00,89.95,0.00,161.91
BV1712-001,169.95,118.97,0.00,0.00
BV7106-400,0.00,99.95,0.00,539.73
AQ2210-002,0.00,99.95,0.00,3418.29
AQ2222-200,0.00,89.95,0.00,971.46
BQ4430-400,159.95,111.97,0.00,806.18
CD2717-001,0.00,44.95,0.00,242.73
943806-602,,,,
CN2932-100,0.00,189.95,0.00,2735.28
CI9994-001,0.00,69.95,0.00,0.00
CN6916-100,0.00,69.95,0.00,755.46
CU2708-901,0.00,44.95,0.00,0.00
BQ6044-100,0.00,129.95,0.00,2339.10
CD4365-003,109.95,76.97,0.00,415.64
749571-154,0.00,65.95,0.00,593.55
CI3835-002,119.95,71.97,0.00,129.55
CJ1306-401,74.95,52.47,0.00,0.00
CW6565-900,0.00,119.95,0.00,0.00
AO1742-004,119.95,83.97,0.00,604.58
AT6109-606,0.00,44.95,0.00,0.00
CD4172-606,0.00,84.95,0.00,0.00
AR4561-200,0.00,159.95,0.00,12092.22
CD0132-001,0.00,159.95,0.00,0.00
BV1357-003,159.95,95.97,0.00,863.73
AT3381-008,79.95,63.97,0.00,575.73
AT7978-414,84.95,59.47,0.00,107.05
CJ6106-100,0.00,99.95,0.00,179.91
CK0089-100,139.95,97.97,0.00,0.00
CT7695-401,0.00,119.95,0.00,863.64
AO3258-080,84.95,59.47,0.00,535.23
BQ0129-106,0.00,64.95,0.00,233.82
AQ0114-101,0.00,199.95,0.00,2159.46
AO1023-005,0.00,159.95,0.00,2879.10
CW4409-100,0.00,199.95,0.00,359.91
BQ1896-002,179.95,125.97,0.00,2494.21
AO3116-004,89.95,53.97,0.00,680.02
CI3870-100,0.00,159.95,0.00,0.00
CI2668-004,139.95,111.97,0.00,3426.28
487471-003,179.95,143.97,0.00,3109.75
CT2584-100,0.00,119.95,0.00,0.00
AQ5708-201,109.95,65.97,0.00,1543.70
AR5676-401,0.00,109.95,0.00,1781.19
AT6110-004,44.95,31.47,0.00,56.65
AQ7491-008,0.00,54.95,0.00,791.28
CI1291-400,139.95,83.97,0.00,453.44
CN5455-160,0.00,119.95,0.00,431.82
CD5036-100,0.00,79.95,0.00,143.91
CQ6278-001,0.00,179.95,0.00,0.00
CU3459-200,0.00,159.95,0.00,287.91
BQ3610-100,109.95,76.97,0.00,0.00
AT5303-100,109.95,76.97,0.00,415.64
CK2531-001,169.95,135.97,0.00,1223.73
BQ3611-100,109.95,87.97,0.00,158.35
CV5515-001,0.00,59.95,0.00,0.00
AQ7487-201,0.00,69.95,0.00,755.46
AQ1289-003,79.95,55.97,0.00,2518.65
881105-800,99.95,79.97,0.00,287.89
CI7523-002,,,,
CT7698-600,0.00,119.95,0.00,431.82
BQ9665-301,0.00,109.95,0.00,989.55
BV7766-100,159.95,127.97,0.00,691.04
832655-001,0.00,15.95,0.00,0.00
CK2719-400,0.00,189.95,0.00,1709.55
554724-050,0.00,99.95,0.00,0.00
AO3189-600,189.95,132.97,0.00,1436.08
AQ2731-500,149.95,119.97,0.00,5614.60
AH1016-602,99.95,59.97,0.00,2806.60
AJ6844-007,159.95,111.97,0.00,0.00
CN3591-002,0.00,119.95,0.00,215.91
CI1214-004,99.95,79.97,0.00,143.95
343880-090,0.00,24.95,0.00,1482.03
CQ7731-900,129.95,103.97,0.00,935.73
CD4366-002,0.00,99.95,0.00,719.64
CI5646-200,119.95,95.97,0.00,863.73
CD4573-001,0.00,109.95,0.00,395.82
BQ5613-001,159.95,111.97,0.00,0.00
AT8241-002,0.00,139.95,0.00,3022.92
BQ4631-100,0.00,109.95,0.00,0.00
AQ2567-002,139.95,83.97,0.00,151.15
844127-108,0.00,44.95,0.00,80.91
AT7993-414,74.95,52.47,0.00,0.00
CK3309-001,159.95,111.97,0.00,403.09
749747-010,44.95,35.97,0.00,129.49
634835-108,0.00,89.95,0.00,10200.33
366731-100,78.95,63.17,0.00,454.82
CD3398-063,0.00,119.95,0.00,0.00
CT5064-001,0.00,139.95,0.00,0.00
BQ4424-700,109.95,76.97,0.00,138.55
AV4417-002,159.95,127.97,0.00,1382.08
AO0571-606,0.00,74.95,0.00,134.91
AT6174-004,129.95,77.97,0.00,4210.38
AR7718-001,0.00,69.95,0.00,629.55
AQ7488-004,59.95,41.97,0.00,0.00
AV4126-002,0.00,109.95,0.00,395.82
CK2085-002,,,,
CU0675-300,139.95,97.97,0.00,176.35
618919-031,29.95,23.97,0.00,345.17
BQ8927-102,129.95,103.97,0.00,8421.57
921826-016,169.95,118.97,0.00,3640.48
CK3314-400,0.00,99.95,0.00,179.91
BQ3378-002,89.95,71.97,0.00,129.55
BV7754-001,139.95,97.97,0.00,0.00
BV0415-300,129.95,77.97,0.00,2385.88
AR5149-005,169.95,135.97,0.00,0.00
CQ7619-700,0.00,99.95,0.00,0.00
AQ4174-049,0.00,229.95,0.00,3311.28
AJ1285-101,0.00,89.95,0.00,1457.19
AV6259-500,109.95,65.97,0.00,593.73
AT5292-004,64.95,45.47,0.00,81.85
812654-011,47.95,33.57,0.00,1510.65
CT5543-300,0.00,129.95,0.00,233.91
CU9174-600,0.00,139.95,0.00,251.91
CJ0509-001,0.00,79.95,0.00,0.00
CK3312-001,159.95,111.97,0.00,0.00
CT0624-100,0.00,29.95,0.00,0.00
CJ9712-001,179.95,125.97,0.00,906.98
CT1549-001,159.95,95.97,0.00,0.00
CD0683-600,0.00,159.95,0.00,287.91
BQ3212-600,0.00,36.95,0.00,399.06
807471-101,0.00,69.95,0.00,4280.94
AT6175-100,99.95,59.97,0.00,1727.14
AH6789-023,0.00,139.95,0.00,15870.33
AT7996-414,74.95,52.47,0.00,0.00
922474-001,0.00,139.95,0.00,3778.65
CI3898-200,0.00,89.95,0.00,485.73
CJ0882-001,0.00,64.95,0.00,0.00
BQ5467-101,119.95,83.97,0.00,302.29
AO3267-080,84.95,67.97,0.00,0.00
AQ7492-010,0.00,64.95,0.00,1402.92
CJ0220-400,0.00,109.95,0.00,395.82
CQ6566-700,0.00,129.95,0.00,701.73
AJ4115-060,0.00,159.95,0.00,5758.20
AQ1316-500,79.95,47.97,0.00,1122.50
BV5740-101,109.95,65.97,0.00,0.00
CJ9681-001,149.95,104.97,0.00,0.00
AT6817-300,,,,
CD0431-107,0.00,129.95,0.00,701.73
AV4052-116,0.00,104.95,0.00,188.91
CK4122-100,159.95,111.97,0.00,0.00
AQ7483-001,0.00,69.95,0.00,251.82
CD8526-446,0.00,99.95,0.00,1259.37
CJ1292-703,0.00,74.95,0.00,0.00
CI1396-004,0.00,79.95,0.00,143.91
807471-103,0.00,69.95,0.00,4280.94
CJ1794-600,0.00,119.95,0.00,431.82
CK6360-001,0.00,69.95,0.00,629.55
CQ6549-001,0.00,149.95,0.00,269.91
AR5339-002,0.00,89.95,0.00,5828.76
CD2053-105,0.00,109.95,0.00,395.82
CI7395-100,0.00,109.95,0.00,0.00
AT5673-700,0.00,365.00,0.00,0.00
BV7775-100,89.95,53.97,0.00,97.15
CI7815-602,0.00,79.95,0.00,287.82
CJ0818-146,0.00,119.95,0.00,0.00
CI1289-100,89.95,53.97,0.00,0.00
CD7287-003,79.95,47.97,0.00,0.00
AO2607-401,89.95,71.97,0.00,2461.37
AO3424-001,79.95,63.97,0.00,115.15
BQ5972-001,159.95,111.97,0.00,0.00
313358-006,159.95,111.97,0.00,806.18
CI1290-100,139.95,83.97,0.00,302.29
BV6484-002,159.95,111.97,0.00,0.00
885118-001,89.95,71.97,0.00,1554.55
BV7099-400,0.00,99.95,0.00,359.82
BV3387-400,0.00,139.95,0.00,0.00
849560-001,0.00,159.95,0.00,5182.38
AA7408-008,74.95,59.97,0.00,1619.19
BQ9138-601,44.95,31.47,0.00,56.65
AV5187-602,159.95,127.97,0.00,230.35
AA0287-002,84.95,67.97,0.00,611.73
BV7756-001,149.95,104.97,0.00,188.95
AR6632-603,159.95,95.97,0.00,1900.21
AA1640-002,0.00,99.95,0.00,2518.74
AA8027-109,0.00,149.95,0.00,809.73
AR4225-100,119.95,95.97,0.00,1036.48
CD6964-002,119.95,71.97,0.00,129.55
CN7383-300,0.00,159.95,0.00,0.00
CI7388-600,0.00,169.95,0.00,305.91
BV7782-001,119.95,71.97,0.00,0.00
CK2630-001,129.95,103.97,0.00,3368.63
CN6867-001,0.00,109.95,0.00,0.00
BQ7978-001,0.00,119.95,0.00,0.00
844896-002,39.95,31.97,0.00,0.00
BQ6046-010,0.00,129.95,0.00,701.73
CT5770-300,0.00,149.95,0.00,269.91
CU3004-176,0.00,99.95,0.00,0.00
CI3899-200,0.00,129.95,0.00,1403.46
BV0389-001,169.95,101.97,0.00,0.00
CQ0989-002,0.00,59.95,0.00,107.91
CI7379-400,0.00,159.95,0.00,0.00
CN6881-300,0.00,79.95,0.00,0.00
CI3869-500,0.00,159.95,0.00,0.00
AV9370-001,69.95,55.97,0.00,201.49
BV1134-001,159.95,95.97,0.00,863.73
CT1531-001,0.00,159.95,0.00,0.00
AR7410-603,99.95,59.97,0.00,2158.92
BQ5435-401,0.00,89.95,0.00,0.00
812655-011,49.95,39.97,0.00,3813.14
325213-139,94.95,75.97,0.00,683.73
AO9820-001,119.95,95.97,0.00,1381.97
AA1626-602,0.00,87.95,0.00,3007.89
AQ8228-102,0.00,79.95,0.00,1439.10
AH7858-010,119.95,95.97,0.00,1900.21
CI1246-302,169.95,101.97,0.00,550.64
AO7353-105,0.00,79.95,0.00,287.82
CI3709-001,0.00,169.95,0.00,305.91
AA8022-107,0.00,119.95,0.00,863.64
CK3321-100,129.95,90.97,0.00,0.00
AO3108-018,0.00,89.95,0.00,2104.83
CQ2503-900,109.95,76.97,0.00,415.64
AR9293-603,159.95,95.97,0.00,3109.43
BV0614-005,99.95,79.97,0.00,575.78
CQ7620-001,0.00,99.95,0.00,0.00
BV1021-007,79.95,55.97,0.00,1007.46
CJ0842-600,0.00,64.95,0.00,0.00
AV9373-002,69.95,55.97,0.00,0.00
807443-503,169.95,135.97,0.00,734.24
AO3166-300,0.00,74.95,0.00,404.73
CI3446-001,0.00,79.95,0.00,143.91
AR4347-600,169.95,135.97,0.00,244.75
CI3867-001,0.00,99.95,0.00,0.00
CQ0278-200,89.95,71.97,0.00,0.00
AT7968-606,0.00,49.95,0.00,0.00
BV7757-500,159.95,127.97,0.00,230.35
CD2722-001,0.00,159.95,0.00,863.73
AT6100-606,0.00,64.95,0.00,0.00
CT9155-063,0.00,139.95,0.00,251.91
CI1236-100,159.95,127.97,0.00,230.35
AH6799-300,0.00,169.95,0.00,1223.64
CJ9585-600,89.95,62.97,0.00,0.00
